,name,year,process,noCores,noThreads,baseFreq,CacheVal,maxMem,MemType,MemType_class,MemChannels,PCI_express,HyperTh,virtualTh,intel64,TDP,price,CPUMark,ThreadMark
1179,AMD Athlon X2 240,2009,,,,,,,,,,,,,,,0,781,
1180,AMD Opteron 2356,2009,,,,,,,,,,,,,,,42,1790,
1181,AMD Opteron 2431,2009,,,,,,,,,,,,,,,24.99,4516,
1182,AMD Phenom 8250e Triple-Core,2009,,,,,,,,,,,,,,,46.9,1120,
1183,AMD Phenom II X2 545,2009,,,,,,,,,,,,,,,43.9,1237,
1184,AMD Phenom II X3 B75,2009,,,,,,,,,,,,,,,39.9,1685,
1185,AMD Phenom II X4 965,2009,,,,,,,,,,,,,,,69.9,2551,
1186,AMD Sempron 140,2009,,,,,,,,,,,,,,,11.95,391,
1187,AMD Turion Dual-Core RM-75,2009,,,,,,,,,,,,,,,27.4,507,
1188,AMD Turion X2 Ultra Dual-Core Mobile ZM-85,2009,,,,,,,,,,,,,,,45,562,
1189,AMD Athlon II X2 215,2009,,,,,,,,,,,,,,,15.68,943,
1190,AMD Athlon II X2 4400e,2009,,,,,,,,,,,,,,,0,812,
1191,AMD Athlon II X4 620,2009,,,,,,,,,,,,,,,19.95,1985,
1192,AMD Athlon XP2400+,2009,,,,,,,,,,,,,,,0,374,
1193,AMD Opteron 1220,2009,,,,,,,,,,,,,,,0,1062,
1194,AMD Opteron 2220 SE,2009,,,,,,,,,,,,,,,25,1398,
1195,AMD Phenom 8250 Triple-Core,2009,,,,,,,,,,,,,,,0,1151,
1196,AMD Phenom 9750B Quad-Core,2009,,,,,,,,,,,,,,,0,1570,
1197,AMD Phenom II X4 B45,2009,,,,,,,,,,,,,,,0,2326,
1198,AMD Sempron Dual Core 2300,2009,,,,,,,,,,,,,,,41.9,601,
1199,AMD Turion X2 Dual Core Mobile RM-76,2009,,,,,,,,,,,,,,,0,485,
1200,AMD Athlon 5000 Dual-Core,2009,,,,,,,,,,,,,,,19.95,836,
1201,AMD Athlon 64 X2 QL-66,2009,,,,,,,,,,,,,,,0,455,
1202,AMD Athlon II Dual-Core M300,2009,,,,,,,,,,,,,,,0,590,
1203,AMD Athlon II X2 235e,2009,,,,,,,,,,,,,,,16.9,972,
1204,AMD Athlon X2 Dual Core 3250e,2009,,,,,,,,,,,,,,,0,418,
1205,AMD Athlon X2 Dual Core L310,2009,,,,,,,,,,,,,,,0,640,
1206,AMD Athlon X4 620,2009,,,,,,,,,,,,,,,64.9,1793,
1207,AMD Phenom 8450e Triple-Core,2009,,,,,,,,,,,,,,,0,1172,
1208,AMD Phenom FX-5000 Quad-Core,2009,,,,,,,,,,,,,,,0,1679,
1209,AMD Turion II Dual-Core Mobile M500,2009,,,,,,,,,,,,,,,0,765,
1210,AMD Turion II Dual-Core Mobile M520,2009,,,,,,,,,,,,,,,69.1,706,
1211,AMD Turion II Ultra Dual-Core Mobile M600,2009,,,,,,,,,,,,,,,26.7,842,
1212,Athlon Dual Core 4050e,2009,,,,,,,,,,,,,,,0,705,
1213,AMD Athlon 2850e,2009,,,,,,,,,,,,,,,0,512,
1214,AMD Athlon 64 X2 Dual Core TK-55,2009,,,,,,,,,,,,,,,57.7,423,
1215,AMD Athlon 64 X2 QL-65,2009,,,,,,,,,,,,,,,0,559,
1216,AMD Athlon II Dual-Core M320,2009,,,,,,,,,,,,,,,30,569,
1217,AMD Athlon II X3 435,2009,,,,,,,,,,,,,,,29.9,1701,
1218,AMD Athlon Neo X2 Dual Core 6850e,2009,,,,,,,,,,,,,,,0,449,
1219,AMD Athlon XP1600+,2009,,,,,,,,,,,,,,,0,281,
1220,AMD Opteron 1214,2009,,,,,,,,,,,,,,,54.99,714,
1221,AMD Phenom II X2 B53,2009,,,,,,,,,,,,,,,0,1140,
1222,AMD Phenom II X4 820,2009,,,,,,,,,,,,,,,74.9,2100,
1223,AMD Phenom II X4 B25,2009,,,,,,,,,,,,,,,0,2134,
1224,AMD Phenom II X4 B35,2009,,,,,,,,,,,,,,,0,2371,
1225,AMD Sempron M100,2009,,,,,,,,,,,,,,,12,287,
1226,AMD Turion II Ultra Dual-Core Mobile M640,2009,,,,,,,,,,,,,,,0,953,
1227,AMD Turion X2 Dual Core Mobile RM-70,2009,,,,,,,,,,,,,,,132.5,382,
1228,AMD Athlon 64 X2 QL-67,2009,,,,,,,,,,,,,,,0,448,
1229,AMD Athlon II X2 240e,2009,,,,,,,,,,,,,,,23.89,951,
1230,AMD Athlon II X3 400e,2009,,,,,,,,,,,,,,,107.4,1348,
1231,AMD Athlon II X4 600e,2009,,,,,,,,,,,,,,,130.2,1733,
1232,AMD Athlon II X4 605e,2009,,,,,,,,,,,,,,,98.68,1813,
1233,AMD Athlon X3 435,2009,,,,,,,,,,,,,,,95.4,1804,
1234,AMD Phenom II X2 B55,2009,,,,,,,,,,,,,,,47.9,1201,
1235,Athlon Dual Core 4450e,2009,,,,,,,,,,,,,,,0,736,
1236,AMD Athlon II X2 255,2010,,,,,,,,,,,,,,,15,1127,
1237,AMD Athlon II X2 B22,2010,,,,,,,,,,,,,,,41.6,965,
1238,AMD Athlon Neo X2 Dual Core L325,2010,,,,,,,,,,,,,,,0,515,
1239,AMD Phenom II X4 B95,2010,,,,,,,,,,,,,,,59.95,2239,
1240,AMD Athlon II X2 250u,2010,,,,,,,,,,,,,,,11.4,512,
1241,AMD Athlon II X3 440,2010,,,,,,,,,,,,,,,17.9,1719,
1242,AMD Athlon II X4 635,2010,,,,,,,,,,,,,,,26.95,2189,
1243,AMD Athlon X3 425,2010,,,,,,,,,,,,,,,0,1536,
1244,AMD Phenom II X2 555,2010,,,,,,,,,,,,,,,27.9,1355,
1245,AMD Phenom II X4 B40,2010,,,,,,,,,,,,,,,0,2253,
1246,AMD Phenom II X4 B55,2010,,,,,,,,,,,,,,,0,2294,
1247,AMD Sempron M120,2010,,,,,,,,,,,,,,,0,301,
1248,AMD Turion II Ultra Dual-Core Mobile M620,2010,,,,,,,,,,,,,,,0,745,
1249,Athlon 64 Dual Core 5600+,2010,,,,,,,,,,,,,,,0,947,
1250,AMD Athlon II X2 B24,2010,,,,,,,,,,,,,,,24.1,991,
1251,AMD Athlon II X3 405e,2010,,,,,,,,,,,,,,,79.9,1348,
1252,AMD Athlon X3 440,2010,,,,,,,,,,,,,,,87.9,1457,
1253,AMD Phenom 9450e Quad-Core,2010,,,,,,,,,,,,,,,105,1569,
1254,AMD Turion II Ultra Dual-Core Mobile M660,2010,,,,,,,,,,,,,,,0,810,
1255,AMD Opteron 6128,2010,,,,,,,,,,,,,,,36.45,4347,
1256,AMD Phenom II N930 Quad-Core,2010,,,,,,,,,,,,,,,129.9,1509,
1257,AMD Phenom II X6 1055T,2010,,,,,,,,,,,,,,,59.95,3185,
1258,AMD Phenom II X6 1090T,2010,,,,,,,,,,,,,,,120,3697,
1259,AMD Athlon 64 X2 3800+,2010,,,,,,,,,,,,,,,0,959,
1260,AMD Athlon TF-36,2010,,,,,,,,,,,,,,,0,521,
1261,AMD Opteron 1218,2010,,,,,,,,,,,,,,,0,934,
1262,AMD Phenom 9850B Quad-Core,2010,,,,,,,,,,,,,,,0,2010,
1263,AMD Phenom II N830 Triple-Core,2010,,,,,,,,,,,,,,,0,1245,
1264,AMD Phenom II X2 B57,2010,,,,,,,,,,,,,,,0,1091,
1265,AMD Phenom II X4 910e,2010,,,,,,,,,,,,,,,69.9,1925,
1266,AMD Phenom II X6 1035T,2010,,,,,,,,,,,,,,,189,2885,
1267,AMD Athlon II 160u,2010,,,,,,,,,,,,,,,29.9,303,
1268,AMD Athlon II Dual-Core M340,2010,,,,,,,,,,,,,,,0,573,
1269,AMD Athlon II Neo K125,2010,,,,,,,,,,,,,,,0,296,
1270,AMD Athlon II Neo K325 Dual-Core,2010,,,,,,,,,,,,,,,25.9,410,
1271,AMD Athlon II P320 Dual-Core,2010,,,,,,,,,,,,,,,29.9,606,
1272,AMD Athlon II X2 220,2010,,,,,,,,,,,,,,,24.2,955,
1273,AMD Athlon II X4 640,2010,,,,,,,,,,,,,,,29.95,2161,
1274,AMD Phenom II N620 Dual-Core,2010,,,,,,,,,,,,,,,3.9,968,
1275,AMD Turion II N530 Dual-Core,2010,,,,,,,,,,,,,,,30,805,
1276,AMD Turion II Neo K625 Dual-Core,2010,,,,,,,,,,,,,,,0,556,
1277,AMD Turion II P520 Dual-Core,2010,,,,,,,,,,,,,,,0,826,
1278,AMD V120,2010,,,,,,,,,,,,,,,0,322,
1279,AMD Athlon II N330 Dual-Core,2010,,,,,,,,,,,,,,,0,655,
1280,AMD Athlon II X2 260,2010,,,,,,,,,,,,,,,18.95,955,
1281,AMD Athlon II X3 445,2010,,,,,,,,,,,,,,,14.7,1668,
1282,AMD Athlon X2 Dual Core 6850e,2010,,,,,,,,,,,,,,,0,611,
1283,AMD Opteron 1222,2010,,,,,,,,,,,,,,,0,1117,
1284,AMD Phenom II P820 Triple-Core,2010,,,,,,,,,,,,,,,0,1067,
1285,AMD Phenom II P920 Quad-Core,2010,,,,,,,,,,,,,,,65,1160,
1286,AMD Phenom II X3 740,2010,,,,,,,,,,,,,,,88.9,1769,
1287,AMD Phenom II X3 B73,2010,,,,,,,,,,,,,,,75,1615,
1288,AMD Phenom II X4 830,2010,,,,,,,,,,,,,,,69.9,1827,
1289,AMD Turion X2 Dual Core L510,2010,,,,,,,,,,,,,,,0,924,
1290,AMD Athlon II X4 610e,2010,,,,,,,,,,,,,,,69.9,1814,
1291,AMD Opteron 6172,2010,,,,,,,,,,,,,,,34.3,5261,
1292,AMD Opteron 6176 SE,2010,,,,,,,,,,,,,,,159,5483,
1293,AMD Phenom 8850 Triple-Core,2010,,,,,,,,,,,,,,,0,1180,
1294,AMD Phenom II X4 973,2010,,,,,,,,,,,,,,,0,2315,
1295,AMD Athlon II X2 4450e,2010,,,,,,,,,,,,,,,0,854,
1296,AMD Athlon X4 640,2010,,,,,,,,,,,,,,,0,2114,
1297,AMD Phenom 8850B Triple-Core,2010,,,,,,,,,,,,,,,0,1323,
1298,AMD Phenom II N850 Triple-Core,2010,,,,,,,,,,,,,,,25,1213,
1299,AMD Phenom II X4 970,2010,,,,,,,,,,,,,,,74.8,2613,
1300,AMD Phenom II X4 B97,2010,,,,,,,,,,,,,,,56.9,2465,
1301,AMD Phenom II X6 1045T,2010,,,,,,,,,,,,,,,58.4,2970,
1302,AMD Phenom II X6 1075T,2010,,,,,,,,,,,,,,,98.8,2924,
1303,AMD Phenom II X920 Quad-Core,2010,,,,,,,,,,,,,,,0,1668,
1304,AMD Turion II P540 Dual-Core,2010,,,,,,,,,,,,,,,49.9,788,
1305,AMD Athlon 64 X2 Dual Core 3400+,2010,,,,,,,,,,,,,,,0,575,
1306,AMD Athlon Dual Core 4850B,2010,,,,,,,,,,,,,,,0,787,
1307,AMD Athlon II 170u,2010,,,,,,,,,,,,,,,17.9,356,
1308,AMD Athlon II P340 Dual-Core,2010,,,,,,,,,,,,,,,39.9,735,
1309,AMD Athlon II X3 415e,2010,,,,,,,,,,,,,,,75,1410,
1310,AMD Athlon II X4 645,2010,,,,,,,,,,,,,,,34.95,2089,
1311,AMD Phenom II N640 Dual-Core,2010,,,,,,,,,,,,,,,64.9,950,
1312,AMD Phenom II N950 Quad-Core,2010,,,,,,,,,,,,,,,112.6,1604,
1313,AMD Phenom II P840 Triple-Core,2010,,,,,,,,,,,,,,,0,1100,
1314,AMD Phenom II P940 Quad-Core,2010,,,,,,,,,,,,,,,0,1318,
1315,AMD Phenom II X2 560,2010,,,,,,,,,,,,,,,64.9,1295,
1316,AMD Phenom II X4 B60,2010,,,,,,,,,,,,,,,0,2389,
1317,AMD Sempron 145,2010,,,,,,,,,,,,,,,29.86,434,
1318,AMD V105,2010,,,,,,,,,,,,,,,0,181,
1319,AMD V140,2010,,,,,,,,,,,,,,,49.9,366,
1320,AMD Athlon II X2 265,2010,,,,,,,,,,,,,,,82.8,1174,
1321,AMD Athlon II X2 270u,2010,,,,,,,,,,,,,,,67.6,665,
1322,AMD Athlon II X3 450,2010,,,,,,,,,,,,,,,28.01,1681,
1323,AMD Athlon X2 215,2010,,,,,,,,,,,,,,,0,845,
1324,AMD Phenom II X3 700e,2010,,,,,,,,,,,,,,,0,1460,
1325,AMD Phenom II X4 840T,2010,,,,,,,,,,,,,,,69.9,2406,
1326,AMD Phenom II X4 900e,2010,,,,,,,,,,,,,,,0,1580,
1327,AMD Phenom II X4 B15e,2010,,,,,,,,,,,,,,,0,1824,
1328,AMD Athlon 5200 Dual-Core,2010,,,,,,,,,,,,,,,19.93,722,
1329,AMD Athlon II N350 Dual-Core,2010,,,,,,,,,,,,,,,0,755,
1330,AMD Athlon II Neo N36L Dual-Core,2010,,,,,,,,,,,,,,,0,433,
1331,AMD Athlon II X2 210e,2010,,,,,,,,,,,,,,,0,1162,
1332,AMD Athlon II X2 260u,2010,,,,,,,,,,,,,,,83.4,658,
1333,AMD Athlon II X3 455,2010,,,,,,,,,,,,,,,24.95,1775,
1334,AMD Athlon II X4 555,2010,,,,,,,,,,,,,,,0,2279,
1335,AMD Athlon II X4 615e,2010,,,,,,,,,,,,,,,59,1903,
1336,AMD Opteron 4170 HE,2010,,,,,,,,,,,,,,,39.99,3665,
1337,AMD Phenom FX-5200 Quad-Core,2010,,,,,,,,,,,,,,,0,1673,
1338,AMD Phenom II X4 B93,2010,,,,,,,,,,,,,,,0,2064,
1339,AMD Phenom II X6 1100T,2010,,,,,,,,,,,,,,,169.95,3789,
1340,AMD Athlon II Neo K145,2011,,,,,,,,,,,,,,,0,293,
1341,AMD Athlon II Neo K345 Dual-Core,2011,,,,,,,,,,,,,,,0,519,
1342,AMD Athlon II X4 553,2011,,,,,,,,,,,,,,,0,2386,
1343,AMD C-50,2011,,,,,,,,,,,,,,,0,268,
1344,AMD E-350,2011,,,,,,,,,,,,,,,0,406,
1345,AMD Phenom II N660 Dual-Core,2011,,,,,,,,,,,,,,,89,1047,
1346,AMD Phenom II P860 Triple-Core,2011,,,,,,,,,,,,,,,0,1169,
1347,AMD Phenom II X2 565,2011,,,,,,,,,,,,,,,168.8,1414,
1348,AMD Phenom II X4 975,2011,,,,,,,,,,,,,,,97,2509,
1349,AMD Phenom II X4 B65,2011,,,,,,,,,,,,,,,0,2542,
1350,AMD Turion II Neo K685 Dual-Core,2011,,,,,,,,,,,,,,,0,673,
1351,AMD Turion II P560 Dual-Core,2011,,,,,,,,,,,,,,,0,889,
1352,AMD V160,2011,,,,,,,,,,,,,,,0,345,
1353,AMD Athlon II P360 Dual-Core,2011,,,,,,,,,,,,,,,19.95,746,
1354,AMD E-240,2011,,,,,,,,,,,,,,,0,183,
1355,AMD Phenom II P650 Dual-Core,2011,,,,,,,,,,,,,,,35,808,
1356,AMD Phenom II P960 Quad-Core,2011,,,,,,,,,,,,,,,28,1397,
1357,AMD Phenom II X2 511,2011,,,,,,,,,,,,,,,0,1145,
1358,AMD Phenom II X4 840,2011,,,,,,,,,,,,,,,39.95,2191,
1359,AMD Athlon II X2 245e,2011,,,,,,,,,,,,,,,83.4,992,
1360,AMD G-T56N,2011,,,,,,,,,,,,,,,0,450,
1361,AMD Phenom II N870 Triple-Core,2011,,,,,,,,,,,,,,,0,1138,
1362,AMD Phenom II N970 Quad-Core,2011,,,,,,,,,,,,,,,149.9,1607,
1363,AMD Phenom II X6 1065T,2011,,,,,,,,,,,,,,,0,3260,
1364,AMD Turion II N550 Dual-Core,2011,,,,,,,,,,,,,,,0,863,
1365,AMD Sempron 150,2011,,,,,,,,,,,,,,,14.95,490,
1366,AMD C-30,2011,,,,,,,,,,,,,,,0,173,
1367,AMD A6-3400M APU,2011,,,,,,,,,,,,,,,29.9,1127,
1368,AMD A8-3850 APU,2011,,,,,,,,,,,,,,,49.95,2241,
1369,AMD Athlon II X2 250e,2011,,,,,,,,,,,,,,,76.7,1030,
1370,AMD Athlon II X3 420e,2011,,,,,,,,,,,,,,,116.1,1494,
1371,AMD Phenom II X2 521,2011,,,,,,,,,,,,,,,0,1171,
1372,AMD Phenom II X4 960T,2011,,,,,,,,,,,,,,,44.95,2397,
1373,AMD A4-3300M APU,2011,,,,,,,,,,,,,,,29.9,613,
1374,AMD A6-3410MX APU,2011,,,,,,,,,,,,,,,3.9,1290,
1375,AMD A6-3650 APU,2011,,,,,,,,,,,,,,,23.89,2036,
1376,AMD A8-3500M APU,2011,,,,,,,,,,,,,,,59.95,1255,
1377,AMD A8-3530MX APU,2011,,,,,,,,,,,,,,,0,1484,
1378,AMD Athlon X2 240e,2011,,,,,,,,,,,,,,,0,861,
1379,AMD Opteron 2427,2011,,,,,,,,,,,,,,,16.99,3069,
1380,AMD Phenom II X4 850,2011,,,,,,,,,,,,,,,64.9,2327,
1381,AMD Phenom II X4 980,2011,,,,,,,,,,,,,,,130,2730,
1382,AMD A8-3510MX APU,2011,,,,,,,,,,,,,,,77.1,1580,
1383,AMD Athlon II X2 270,2011,,,,,,,,,,,,,,,38.02,1265,
1384,AMD Athlon II X3 460,2011,,,,,,,,,,,,,,,29.95,1854,
1385,AMD Athlon II X4 650,2011,,,,,,,,,,,,,,,166.6,2390,
1386,AMD C-60 APU,2011,,,,,,,,,,,,,,,0,327,
1387,AMD E-450 APU,2011,,,,,,,,,,,,,,,0,407,
1388,AMD G-T44R,2011,,,,,,,,,,,,,,,0,136,
1389,AMD Opteron 4184,2011,,,,,,,,,,,,,,,509.9,4419,
1390,AMD Turion II Dual-Core Mobile M540,2011,,,,,,,,,,,,,,,0,754,
1391,AMD A4-3400 APU,2011,,,,,,,,,,,,,,,11.95,1025,
1392,AMD A6-3500 APU,2011,,,,,,,,,,,,,,,14.95,1292,
1393,AMD A8-3800 APU,2011,,,,,,,,,,,,,,,119.9,1877,
1394,AMD Athlon II X2 B26,2011,,,,,,,,,,,,,,,44.9,1196,
1395,AMD Athlon II X4 631 Quad-Core,2011,,,,,,,,,,,,,,,34.8,2095,
1396,AMD E2-3000M APU,2011,,,,,,,,,,,,,,,42.98,666,
1397,AMD FX-8150 Eight-Core,2011,,,,,,,,,,,,,,,139.95,4968,
1398,AMD A4-3310MX APU,2011,,,,,,,,,,,,,,,0,846,
1399,AMD C-60,2011,,,,,,,,,,,,,,,0,284,
1400,AMD E-300 APU,2011,,,,,,,,,,,,,,,0,378,
1401,AMD FX-4100 Quad-Core,2011,,,,,,,,,,,,,,,39.38,2591,
1402,AMD FX-6100 Six-Core,2011,,,,,,,,,,,,,,,118.68,3650,
1403,AMD FX-8120 Eight-Core,2011,,,,,,,,,,,,,,,99.95,4341,
1404,AMD G-T40E,2011,,,,,,,,,,,,,,,0,255,
1405,AMD Phenom II X4 B99,2011,,,,,,,,,,,,,,,0,2497,
1406,AMD Turion II Neo N54L Dual-Core,2011,,,,,,,,,,,,,,,0,693,
1407,AMD A4-3300 APU,2011,,,,,,,,,,,,,,,10.95,977,
1408,AMD A6-3600 APU,2011,,,,,,,,,,,,,,,24.95,1719,
1409,AMD Athlon 64 X2 Dual Core BE-2300,2011,,,,,,,,,,,,,,,0,1082,
1410,AMD G-T52R,2011,,,,,,,,,,,,,,,0,172,
1411,AMD A8-3870K APU,2011,,,,,,,,,,,,,,,49.99,2377,
1412,AMD E2-3200 APU,2011,,,,,,,,,,,,,,,7.9,860,
1413,AMD Opteron 154,2011,,,,,,,,,,,,,,,0,703,
1414,AMD Opteron 6272,2011,,,,,,,,,,,,,,,22.22,4368,
1415,AMD Sempron X2 180,2011,,,,,,,,,,,,,,,69.4,813,
1416,AMD Turion II Neo N40L Dual-Core,2011,,,,,,,,,,,,,,,0,583,
1417,AMD Z-01,2011,,,,,,,,,,,,,,,0,299,
1418,AMD A4-3420 APU,2012,,,,,,,,,,,,,,,12.95,1106,
1419,AMD A6-3420M APU,2012,,,,,,,,,,,,,,,0,1205,
1420,AMD A6-3670 APU,2012,,,,,,,,,,,,,,,610,2073,
1421,AMD A8-3520M APU,2012,,,,,,,,,,,,,,,55,1342,
1422,AMD A8-3820 APU,2012,,,,,,,,,,,,,,,44.9,2017,
1423,AMD Athlon II X2 4300e,2012,,,,,,,,,,,,,,,0,838,
1424,AMD Athlon X2 255,2012,,,,,,,,,,,,,,,0,923,
1425,AMD FX-8100 Eight-Core,2012,,,,,,,,,,,,,,,128.86,3470,
1426,AMD Opteron 6234,2012,,,,,,,,,,,,,,,112.86,3763,
1427,AMD Phenom II X2 B59,2012,,,,,,,,,,,,,,,34.04,1305,
1428,AMD A4-3305M APU,2012,,,,,,,,,,,,,,,20.8,787,
1429,AMD A6-3430MX APU,2012,,,,,,,,,,,,,,,0,1333,
1430,AMD A6-3620 APU,2012,,,,,,,,,,,,,,,22.95,1795,
1431,AMD Athlon II X4 651 Quad-Core,2012,,,,,,,,,,,,,,,149.95,2356,
1432,AMD Opteron 6274,2012,,,,,,,,,,,,,,,35.09,3149,
1433,AMD A4-3320M APU,2012,,,,,,,,,,,,,,,36.9,879,
1434,AMD A8-3550MX APU,2012,,,,,,,,,,,,,,,0,1583,
1435,AMD Athlon Dual Core 5600B,2012,,,,,,,,,,,,,,,0,798,
1436,AMD Athlon II X4 641 Quad-Core,2012,,,,,,,,,,,,,,,79.8,1983,
1437,AMD FX-4170 Quad-Core,2012,,,,,,,,,,,,,,,128.6,2897,
1438,AMD FX-6200 Six-Core,2012,,,,,,,,,,,,,,,98.86,3995,
1439,AMD FX-8140 Eight-Core,2012,,,,,,,,,,,,,,,148.86,4577,
1440,AMD A10-4600M APU,2012,,,,,,,,,,,,,,,59.9,1977,
1441,AMD A6-4400M APU,2012,,,,,,,,,,,,,,,19.5,1011,
1442,AMD Opteron 1381,2012,,,,,,,,,,,,,,,0,1887,
1443,AMD Phenom II X3 B77,2012,,,,,,,,,,,,,,,22.2,1919,
1444,AMD Phenom II X640 Dual-Core,2012,,,,,,,,,,,,,,,0,1147,
1445,AMD Sempron 130,2012,,,,,,,,,,,,,,,30,513,
1446,AMD A4-4300M APU,2012,,,,,,,,,,,,,,,29.86,1053,
1447,AMD A8-4500M APU,2012,,,,,,,,,,,,,,,0,1723,
1448,AMD Athlon II N370 Dual-Core,2012,,,,,,,,,,,,,,,0,885,
1449,AMD A10-5700 APU,2012,,,,,,,,,,,,,,,59.95,2722,
1450,AMD A8-5500 APU,2012,,,,,,,,,,,,,,,30.19,2563,
1451,AMD E2-1800 APU,2012,,,,,,,,,,,,,,,0,430,
1452,AMD FX-6120 Six-Core,2012,,,,,,,,,,,,,,,98.68,3873,
1453,AMD Opteron 4274 HE,2012,,,,,,,,,,,,,,,39.9,5776,
1454,AMD Sempron X2 190,2012,,,,,,,,,,,,,,,83.4,865,
1455,AMD A10-4655M APU,2012,,,,,,,,,,,,,,,0,1635,
1456,AMD A6-4455M APU,2012,,,,,,,,,,,,,,,0,814,
1457,AMD Athlon II X2 B28,2012,,,,,,,,,,,,,,,49,1174,
1458,AMD Opteron 1216 HE,2012,,,,,,,,,,,,,,,0,745,
1459,AMD E1-1200 APU,2012,,,,,,,,,,,,,,,0,389,
1460,AMD Opteron 270,2012,,,,,,,,,,,,,,,249.95,1170,
1461,AMD Opteron 3280,2012,,,,,,,,,,,,,,,273.1,3765,
1462,AMD R-464L APU,2012,,,,,,,,,,,,,,,0,1779,
1463,AMD Phenom II X4 B05e,2012,,,,,,,,,,,,,,,0,1861,
1464,AMD A10-5800K APU,2012,,,,,,,,,,,,,,,59.95,2873,
1465,AMD A4-5300 APU,2012,,,,,,,,,,,,,,,26.95,1192,
1466,AMD A6-5400K APU,2012,,,,,,,,,,,,,,,22.96,1284,
1467,AMD A8-4555M APU,2012,,,,,,,,,,,,,,,0,1301,
1468,AMD A8-5600K APU,2012,,,,,,,,,,,,,,,49.95,2700,
1469,AMD Athlon X3 455,2012,,,,,,,,,,,,,,,0,1749,
1470,AMD E-350 APU,2012,,,,,,,,,,,,,,,0,441,
1471,AMD FX-6300 Six-Core,2012,,,,,,,,,,,,,,,70,4114,
1472,AMD FX-8320 Eight-Core,2012,,,,,,,,,,,,,,,169.95,5284,
1473,AMD FX-8350 Eight-Core,2012,,,,,,,,,,,,,,,199.95,5941,
1474,AMD Athlon X4 740 Quad Core,2012,,,,,,,,,,,,,,,277,2706,
1475,AMD Athlon X4 750K Quad Core,2012,,,,,,,,,,,,,,,76.9,2592,
1476,AMD Opteron 3260 HE,2012,,,,,,,,,,,,,,,0,2110,
1477,AMD A4-4355M APU,2012,,,,,,,,,,,,,,,0,816,
1478,AMD A4-5300B APU,2012,,,,,,,,,,,,,,,25.95,1196,
1479,AMD C-70 APU,2012,,,,,,,,,,,,,,,0,277,
1480,AMD FX-4130 Quad-Core,2012,,,,,,,,,,,,,,,68.86,2654,
1481,AMD FX-4300 Quad-Core,2012,,,,,,,,,,,,,,,69.95,2979,
1482,AMD Opteron 254,2012,,,,,,,,,,,,,,,0,694,
1483,AMD Phenom II X4 977,2012,,,,,,,,,,,,,,,0,2346,
1484,AMD Phenom X2 Dual-Core GE-6060,2012,,,,,,,,,,,,,,,0,1722,
1485,AMD FX-8300 Eight-Core,2013,,,,,,,,,,,,,,,149.95,5338,
1486,AMD FX-B4150 Quad-Core,2013,,,,,,,,,,,,,,,89.68,3114,
1487,AMD Opteron 4284,2013,,,,,,,,,,,,,,,59.9,4311,
1488,AMD Opteron 6282 SE,2013,,,,,,,,,,,,,,,630.1,5901,
1489,AMD Opteron 8439 SE,2013,,,,,,,,,,,,,,,52,3813,
1490,AMD Phenom II X620 Dual-Core,2013,,,,,,,,,,,,,,,0,1242,
1491,AMD A4-3330MX APU,2013,,,,,,,,,,,,,,,0,818,
1492,AMD A8-5500B APU,2013,,,,,,,,,,,,,,,54.95,2649,
1493,AMD Athlon II X2 280,2013,,,,,,,,,,,,,,,76.8,1140,
1494,AMD E-350D APU,2013,,,,,,,,,,,,,,,0,424,
1495,AMD E1-1500 APU,2013,,,,,,,,,,,,,,,0,405,
1496,AMD E2-2000 APU,2013,,,,,,,,,,,,,,,0,459,
1497,AMD FX-6130 Six-Core,2013,,,,,,,,,,,,,,,0,4023,
1498,AMD Opteron 2435,2013,,,,,,,,,,,,,,,14.98,4709,
1499,AMD Opteron 6276,2013,,,,,,,,,,,,,,,199,5714,
1500,AMD Phenom X2 Dual-Core GE-7060,2013,,,,,,,,,,,,,,,0,994,
1501,AMD Z-60 APU,2013,,,,,,,,,,,,,,,0,255,
1502,AMD Opteron 2393 SE,2013,,,,,,,,,,,,,,,0,1383,
1503,AMD Opteron 3380,2013,,,,,,,,,,,,,,,809,4109,
1504,AMD A10-4657M APU,2013,,,,,,,,,,,,,,,0,1765,
1505,AMD A10-5750M APU,2013,,,,,,,,,,,,,,,53,1894,
1506,AMD A4-4000 APU,2013,,,,,,,,,,,,,,,34.9,1128,
1507,AMD A6-1450 APU,2013,,,,,,,,,,,,,,,0,971,
1508,AMD Athlon 64 FX-59,2013,,,,,,,,,,,,,,,0,716,
1509,AMD FX-6350 Six-Core,2013,,,,,,,,,,,,,,,99.95,4439,
1510,AMD Opteron 2222,2013,,,,,,,,,,,,,,,19,1844,
1511,AMD Opteron 6174,2013,,,,,,,,,,,,,,,15,5688,
1512,AMD Opteron 6212,2013,,,,,,,,,,,,,,,269.7,3739,
1513,AMD Opteron 6348,2013,,,,,,,,,,,,,,,296.2,9151,
1514,AMD A10-6700 APU,2013,,,,,,,,,,,,,,,79.95,3121,
1515,AMD A10-6800K APU,2013,,,,,,,,,,,,,,,149.95,3186,
1516,AMD A8-6600K APU,2013,,,,,,,,,,,,,,,74.95,2960,
1517,AMD FX-4350 Quad-Core,2013,,,,,,,,,,,,,,,98.68,3406,
1518,AMD Opteron 3350 HE,2013,,,,,,,,,,,,,,,0,2808,
